Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"65397","2019-12-25 09:40:50","1","27","<cnn>","2",""
"65399","2019-12-25 10:02:53","0","227","<python>","1",""
"65404","2019-12-25 12:11:13","6","133","<clustering><unsupervised-learning><kernel><rbf>","3",""
"56982","2019-08-05 13:04:23","1","133","<machine-learning><discriminant-analysis>","1","0"
"56985","2019-08-05 13:29:08","0","86","<machine-learning><time-series><regression><feature-selection><preprocessing>","1",""
"56990","2019-08-05 14:14:17","1","35","<dataset><clustering>","2","1"
"56991","2019-08-05 14:45:04","1","141","<machine-learning><decision-trees>","1",""
"56993","2019-08-05 16:07:05","1","143","<python><graphs>","1",""
"56996","2019-08-05 16:18:57","2","22","<image-classification><multiclass-classification><object-detection>","0",""
"57000","2019-08-05 17:14:17","3","263","<machine-learning><deep-learning><machine-learning-model><transformer>","1","2"
"57001","2019-08-05 17:25:19","3","681","<machine-learning>","2","1"
"57002","2019-08-05 17:30:04","2","23","<machine-learning><time-series><rnn><machine-learning-model>","1",""
"57003","2019-08-05 17:46:08","0","561","<machine-learning><pandas><numpy><jupyter><colab>","1",""
"57005","2019-08-05 18:14:33","0","693","<neural-network><deep-learning><activation-function>","3",""
"57009","2019-08-05 19:41:28","0","266","<classification><machine-learning-model><loss-function>","1",""
"57015","2019-08-05 22:26:13","3","29","<nlp>","1",""
"57017","2019-08-05 22:57:30","0","9","<rnn><sequence-to-sequence>","1",""
"57020","2019-08-05 23:58:24","4","155","<neural-network><visualization><jupyter>","1",""
"57023","2019-08-06 01:25:13","6","739","<regression><linear-regression><xgboost><distribution>","3","1"
"57025","2019-08-06 03:29:50","1","58","<deep-learning><nlp><natural-language-process><information-retrieval>","1",""
"57027","2019-08-06 06:09:21","1","196","<keras><regression><predictive-modeling><machine-learning-model>","2",""
"57031","2019-08-06 07:11:23","1","71","<neural-network><deep-learning><cnn>","2",""
"57034","2019-08-06 08:26:51","0","987","<python><sampling>","1",""
"57036","2019-08-06 08:47:16","1","53","<python><classification><machine-learning-model>","1",""
"57038","2019-08-06 09:01:30","1","112","<predictive-modeling><prediction><data-science-model><churn>","1","2"
"57045","2019-08-06 10:53:38","1","228","<machine-learning><time-series><anomaly-detection>","2",""
"57049","2019-08-06 12:19:18","1","30","<dataset><machine-learning-model><neural>","1",""
"57050","2019-08-06 12:32:17","5","406","<deep-learning><time-series><lstm>","2",""
"57058","2019-08-06 13:16:51","0","36","<machine-learning><python><dataset><data><supervised-learning>","1",""
"57069","2019-08-06 14:44:52","1","224","<machine-learning><classification><time-series><prediction>","1",""
"57071","2019-08-06 15:27:40","0","382","<deep-learning><tensorflow><dataset>","1",""
"57076","2019-08-06 15:52:31","2","40","<nlp><text-mining><ocr>","1",""
"57081","2019-08-06 17:30:55","1","855","<deep-learning><image-classification><loss-function>","1",""
"46304","2019-02-27 07:58:51","1","182","<machine-learning><machine-learning-model>","1","2"
"46305","2019-02-27 08:00:25","4","678","<machine-learning><neural-network><deep-learning><keras><pytorch>","1","1"
"46306","2019-02-27 08:07:24","1","93","<cnn><image-classification><notation>","1",""
"46310","2019-02-27 08:49:56","2","56","<machine-learning><neural-network><deep-learning><clustering><gmm>","1","1"
"46311","2019-02-27 09:18:59","2","279","<machine-learning><neural-network><deep-learning><regression><cnn>","1",""
"46312","2019-02-27 09:30:03","3","1861","<lstm><word-embeddings>","2","1"
"46319","2019-02-27 10:12:33","0","1944","<machine-learning-model><data-science-model>","3","0"
"46321","2019-02-27 11:49:01","3","42","<machine-learning><neural-network><regression><probability>","0",""
"46329","2019-02-27 13:17:18","2","472","<python><classification><text-mining><multiclass-classification>","0","2"
"46332","2019-02-27 14:53:54","1","7044","<machine-learning><python><scikit-learn><time-series><regression>","1",""
"46335","2019-02-27 15:42:33","2","601","<machine-learning><python><pandas><dataframe>","2",""
"46336","2019-02-27 15:49:52","0","43","<preprocessing><feature-scaling>","1",""
"46344","2019-02-27 18:07:05","1","756","<machine-learning><tensorflow><ocr>","1","1"
"46350","2019-02-27 20:04:16","1","215","<lstm><loss-function>","1",""
"46351","2019-02-27 20:04:32","1","44","<python><data-formats>","2",""
"46353","2019-02-27 20:39:47","2","42","<nlp><lstm><cnn>","1","1"
"46357","2019-02-27 23:30:52","0","111","<keras><image-classification><pytorch>","1",""
"46360","2019-02-28 01:15:21","1","265","<neural-network><logistic-regression><perceptron><classifier>","3",""
"46364","2019-02-28 03:39:19","0","62","<machine-learning><optimization><gradient-descent><mini-batch-gradient-descent>","2",""
"46367","2019-02-28 06:39:24","1","379","<scikit-learn><online-learning>","0",""
"46368","2019-02-28 06:45:28","1","63","<machine-learning><neural-network><dataset><regression>","2",""
"46371","2019-02-28 06:55:48","2","69","<similarity><distance><text><cosine-distance>","3","2"
"46374","2019-02-28 08:19:36","2","80","<lstm><deep-network><epochs>","1",""
"46375","2019-02-28 08:26:08","1","47","<probability><bayesian>","3",""
"46377","2019-02-28 08:37:42","14","4925","<neural-network><deep-learning><attention-mechanism><transformer><bert>","1","2"
"46387","2019-02-28 11:02:49","1","412","<python><keras><regression><lstm><accuracy>","1",""
"46388","2019-02-28 11:10:28","3","460","<lstm>","2",""
"46391","2019-02-28 11:54:21","1","16","<visualization>","0",""
"46394","2019-02-28 12:27:05","0","39","<python><scikit-learn><k-means><machine-learning-model>","1",""
"46404","2019-02-28 14:12:28","2","725","<machine-learning><python><statistics><numpy><gaussian>","1","1"
"46407","2019-02-28 15:18:17","0","665","<deep-learning><convnet><batch-normalization>","2",""
"65406","2019-12-25 13:41:00","2","358","<python><neural-network><tensorflow><time-series><lstm>","1","1"
"65409","2019-12-25 15:23:25","1","170","<neural-network><deep-learning><cnn><training>","1",""
"65412","2019-12-25 19:04:20","0","213","<pandas><data><numpy><data-analysis>","0",""
"65417","2019-12-25 21:55:33","1","52","<nlp><automatic-summarization>","2",""
"65421","2019-12-26 01:10:05","1","46","<neural-network><keras><neural>","2",""
"65422","2019-12-26 03:10:09","1","229","<machine-learning><deep-learning><data-mining><data-cleaning><outlier>","3",""
"65423","2019-12-26 03:36:17","1","94","<data><visualization><matplotlib><plotting>","0",""
"65424","2019-12-26 05:00:51","1","232","<decision-trees><cross-validation><overfitting>","3",""
"65426","2019-12-26 05:32:41","0","17","<machine-learning><predictive-modeling><data-cleaning><data-analysis>","1",""
"65430","2019-12-26 06:00:27","2","46","<deep-learning><classification><nlp><text-mining><text-classification>","2",""
"65433","2019-12-26 06:32:27","3","83","<machine-learning><deep-learning><data-mining><feature-selection><feature-engineering>","2",""
"65438","2019-12-26 07:47:01","2","113","<neural-network><deep-learning><keras><tensorflow><regression>","2","0"
"65439","2019-12-26 08:10:20","0","27","<deep-learning><keras><loss-function><image>","0",""
"65444","2019-12-26 08:54:38","1","9","<python>","0",""
"65446","2019-12-26 08:57:32","0","27","<machine-learning><data-mining><anomaly-detection><similarity><outlier>","1",""
"65448","2019-12-26 09:40:33","0","10","<mathematics>","0",""
"65449","2019-12-26 10:01:14","3","265","<machine-learning><probability><bayesian>","3",""
"65452","2019-12-26 10:21:54","1","44","<data-mining><dataset>","2",""
"65453","2019-12-26 10:42:40","0","19","<tensorflow><dataset><computer-vision><object-detection><image>","0",""
"65454","2019-12-26 10:45:43","1","26","<machine-learning><python><nlp><chatbot>","0",""
"65459","2019-12-26 11:03:20","2","49","<machine-learning><python><scipy>","1","1"
"65460","2019-12-26 11:04:42","4","262","<deep-learning><multi-output>","2",""
"65461","2019-12-26 11:33:02","0","81","<time-series><visualization>","2",""
"65464","2019-12-26 12:14:25","1","92","<machine-learning><normalization>","1",""
"65465","2019-12-26 12:21:58","0","51","<pytorch>","0",""
"65466","2019-12-26 13:05:44","1","32","<time-series><pandas><boosting>","1",""
"65467","2019-12-26 13:22:33","6","193","<regression><predictive-modeling><distribution>","3",""
"65469","2019-12-26 14:28:55","1","23","<neural-network><distance>","0",""
"65471","2019-12-26 14:43:34","6","1894","<python><neural-network><keras>","3","3"
"65472","2019-12-26 14:44:40","5","115","<python><clustering><similarity><distance>","3",""
"65475","2019-12-26 15:08:09","1","16","<machine-learning><python><tensorflow><time-series><predictive-modeling>","0","1"
"65476","2019-12-26 16:00:49","0","9","<deep-learning><gan>","0",""
"65477","2019-12-26 16:53:32","2","34","<nlp><named-entity-recognition><spacy>","0",""
"65483","2019-12-26 19:35:22","1","30","<machine-learning><deep-learning><time-series><pytorch>","0",""
"65484","2019-12-26 19:45:51","0","35","<r>","0",""
"65490","2019-12-26 21:32:42","2","135","<deep-learning><reinforcement-learning><q-learning><dqn>","1",""
"46412","2019-02-28 16:35:19","0","1738","<python><visualization>","1",""
"46420","2019-02-28 19:38:26","5","1205","<machine-learning><nlp><nltk>","3",""
"46422","2019-02-28 20:36:51","1","91","<python><keras><rnn>","0",""
"46425","2019-02-28 21:15:27","-1","570","<pandas><jupyter><matplotlib>","1",""
"46430","2019-02-28 22:32:38","1","85","<cross-validation>","1",""
"46434","2019-03-01 00:39:31","0","16103","<pandas><dataframe><difference>","1",""
"46435","2019-03-01 01:27:46","1","281","<machine-learning><neural-network><cnn><convolution><kernel>","1",""
"46437","2019-03-01 05:23:54","6","29742","<pandas><dataframe><excel><data.table>","4","1"
"46438","2019-03-01 05:49:12","2","126","<machine-learning><deep-learning><time-series><dataset><reinforcement-learning>","1",""
"46439","2019-03-01 06:06:20","2","180","<categorical-data><data-analysis>","1",""
"46444","2019-03-01 07:08:00","3","2683","<machine-learning><scikit-learn><regression><decision-trees><linear-regression>","1",""
"46452","2019-03-01 09:01:14","0","159","<lstm><loss-function><epochs>","1",""
"46453","2019-03-01 09:02:19","2","110","<deep-learning><cnn>","0","1"
"46454","2019-03-01 09:08:53","0","729","<time-series><clustering><unsupervised-learning><anomaly-detection>","2","1"
"46456","2019-03-01 09:22:37","1","1304","<machine-learning><python><dataset><training><object-detection>","1","0"
"46457","2019-03-01 09:59:36","2","66","<lstm><code>","1","1"
"46459","2019-03-01 10:27:30","1","27","<lstm>","0","2"
"46469","2019-03-01 13:45:07","2","151","<reinforcement-learning>","2",""
"46470","2019-03-01 14:23:48","1","103","<classification><regression><feature-extraction><feature-engineering>","0","1"
"46471","2019-03-01 14:37:46","1","283","<pytorch>","1",""
"46472","2019-03-01 15:16:07","1","154","<scikit-learn><decision-trees>","2","1"
"46473","2019-03-01 15:31:04","-1","76","<machine-learning><neural-network><lstm><recurrent-neural-net>","1",""
"46483","2019-03-01 18:10:18","8","2290","<classification><multiclass-classification>","5","2"
"46488","2019-03-01 19:59:18","1","936","<python><deep-learning><keras><regression>","2",""
"46489","2019-03-01 20:09:29","0","69","<machine-learning><pca>","2",""
"46491","2019-03-01 20:43:03","13","9500","<keras><lstm>","2","5"
"46492","2019-03-01 20:50:38","1","74","<machine-learning><cnn>","1",""
"46493","2019-03-01 20:57:56","0","53","<deep-learning><recommender-system><word2vec><similarity>","1",""
"46494","2019-03-01 20:59:04","0","86","<classification>","3",""
"46500","2019-03-01 22:32:36","1","21","<clustering><recommender-system>","0","0"
"46501","2019-03-01 23:01:26","2","35","<machine-learning><dataset><machine-learning-model><audio-recognition>","1",""
"57088","2019-08-06 19:29:08","0","911","<pandas><data-cleaning>","3",""
"57090","2019-08-06 19:55:53","0","81","<logistic-regression><research>","2",""
"57091","2019-08-06 20:07:25","1","43","<machine-learning>","0",""
"57093","2019-08-06 21:33:40","1","47","<accuracy>","0",""
"57094","2019-08-06 22:35:45","2","772","<feature-selection>","1","0"
"57095","2019-08-06 23:46:29","1","57","<python><bigdata><apache-spark><apache-hadoop>","0",""
"57096","2019-08-06 23:51:14","1","27","<lstm><rnn>","0",""
"57097","2019-08-07 01:47:28","6","179","<python><r>","1","1"
"57098","2019-08-07 02:03:06","0","3420","<python>","1",""
"57105","2019-08-07 05:45:35","3","495","<machine-learning><linear-regression><correlation><collinearity>","3","2"
"57108","2019-08-07 06:57:51","0","44","<machine-learning><python><classification><dataset><unsupervised-learning>","1",""
"57112","2019-08-07 08:12:33","2","576","<neural-network><cnn>","1",""
"57114","2019-08-07 08:39:16","2","493","<reinforcement-learning><loss-function><math>","2",""
"57115","2019-08-07 08:43:15","1","25","<deep-learning><classification><cnn><transfer-learning>","1",""
"57116","2019-08-07 08:56:34","0","83","<python><neural-network><tensorflow>","1",""
"57117","2019-08-07 09:01:47","-1","736","<python><numpy>","1",""
"57120","2019-08-07 10:03:34","1","81","<deep-learning><rnn><backpropagation>","2","1"
"57121","2019-08-07 10:09:04","0","66","<keras><lstm><normalization><noise>","0",""
"57122","2019-08-07 10:49:18","6","2006","<python><graphs><outlier><matplotlib>","1","4"
"57124","2019-08-07 11:07:37","3","481","<machine-learning><neural-network><deep-learning><scikit-learn><transfer-learning>","1","2"
"57126","2019-08-07 11:47:31","1","28","<optimization><parallel><methodology>","1",""
"57127","2019-08-07 12:01:08","1","12","<neural-network><cnn>","0",""
"57129","2019-08-07 12:47:31","1","97","<machine-learning><decision-trees>","3",""
"57140","2019-08-07 14:15:05","0","37","<nlp>","1",""
"57145","2019-08-07 14:38:36","0","114","<neural-network><deep-learning><convolution><backpropagation>","0",""
"57146","2019-08-07 14:45:41","0","135","<python><convnet><anomaly-detection>","2",""
"57147","2019-08-07 14:49:00","1","30","<python><kaggle>","0",""
"57153","2019-08-07 16:40:12","1","12","<google>","0","1"
"57155","2019-08-07 17:22:49","1","514","<machine-learning><classification><probability-calibration>","1",""
"57157","2019-08-07 17:48:03","2","632","<python><neural-network><tensorflow><gpu>","2",""
"57159","2019-08-07 18:16:15","0","53","<logistic-regression><model-selection>","0",""
"57160","2019-08-07 18:45:31","2","5133","<python><matplotlib><seaborn>","1",""
"57163","2019-08-07 20:04:23","0","60","<machine-learning><time-series><regression><feature-selection><feature-engineering>","0",""
"57166","2019-08-07 20:56:57","0","69","<machine-learning><scikit-learn><optimization>","1",""
"57170","2019-08-07 21:43:08","0","55","<python><deep-learning><time-series><lstm><forecasting>","1",""
"57171","2019-08-07 21:50:27","2","3699","<machine-learning><keras><tensorflow><machine-learning-model>","1","1"
"57172","2019-08-07 21:50:32","2","45","<machine-learning><neural-network><deep-learning><convnet>","2",""
"57173","2019-08-07 22:19:28","1","261","<r><training><prediction><finance>","2",""
"57176","2019-08-08 01:20:09","1","60","<neural-network>","3",""
"57177","2019-08-08 02:29:56","0","48","<reinforcement-learning><discounted-reward>","1",""
